DEFI+	Demande de création de répertoire(s) partagé(s)	Demandez la création d'un ou plusieurs répertoires partagés sur le réseau, définissez des droits utilisateurs et des délégations	STOCKAGE	répertoires; partagé	https://gre-workflowgen.intra.cea.fr/wfgen/show.aspx?QUERY=START&P=REPERTOIRES_PARTAGES_CREATION	Réseaux stockage infra	INFORMATIQUE & RÉSEAUX	GRE	https://gre-portaildefi.intra.cea.fr/#/
DEFI+	Demande de gestion de répertoire(s) partagé(s)	Modifiez le propriétaire ou le délégataire de répertoires partagés sur le réseau ou supprimez définitivement un répertoire partagé Demandez l'ajout ou la suppression de droits d'accès sur un ou plusieurs répertoires paratgés existants sur le réseau	STOCKAGE	répertoires; partagé	https://gre-workflowgen.intra.cea.fr/wfgen/show.aspx?QUERY=START&P=REPERTOIRES_PARTAGES_GESTION_R	Réseaux stockage infra	INFORMATIQUE & RÉSEAUX	GRE	https://gre-portaildefi.intra.cea.fr/#/
DEFI+	Gestion des listes de diffusion	Demandez la création, la modification ou la supression d'une liste de diffusion	MESSAGERIE	liste; diffusion	https://gre-workflowgen.intra.cea.fr/wfgen/show.aspx?QUERY=START&P=LISTE_DIFFUSION	Messagerie	INFORMATIQUE & RÉSEAUX	GRE	https://gre-portaildefi.intra.cea.fr/#/
DEFI+	Gestion droits utilisateurs des répertoires partagés existants	Demandez l'ajout ou la supression de droit d'accès sur un ou plusieurs répertoires partagés existants sur le réseau	STOCKAGE	répertoires; partagé	https://gre-workflowgen.intra.cea.fr/wfgen/show.aspx?QUERY=START&P=REPERTOIRES_PARTAGES_GESTION_D	Comptes, accès , habilitation	INFORMATIQUE & RÉSEAUX	GRE	https://gre-portaildefi.intra.cea.fr/#/
DEFI+	Accès aux applications dans la zone partenaire	demandez à créer, prolonger ou supprimer un compte AD sur le réseau partenaires, pour accéder aux sites et applications	COMPTE	compte; AD	https://gre-workflowgen.intra.cea.fr/wfgen/show.aspx?QUERY=START&P=COMPTE_AD_PARTENAIRE	Comptes, accès , habilitation	INFORMATIQUE & RÉSEAUX	GRE	https://gre-portaildefi.intra.cea.fr/#/
DEFI+	Accès aux données Patrimoine	Demandez l'accès aux applications du patrimoine (Navidoc, Patrol)	APPLICATION	Habilitation; patrimoine	https://gre-workflowgen.intra.cea.fr/wfgen/show.aspx?QUERY=START&P=PATRIMOINE_CS	Comptes, accès , habilitation	INFORMATIQUE & RÉSEAUX	GRE	https://gre-portaildefi.intra.cea.fr/#/
DEFI+	Habilitation Correspondant Formation - Forland	Faites une demande d'habilitation en qualité de correspondant formation pour l'application FORLAND	APPLICATION	Habilitation; Forland	https://gre-workflowgen.intra.cea.fr/wfgen/show.aspx?QUERY=START&P=FORLAND_CS	Comptes, accès , habilitation	INFORMATIQUE & RÉSEAUX	GRE	https://gre-portaildefi.intra.cea.fr/#/
DEFI+	Droits pour FactoryTalk View	Demandez la création ou la supression de droits dans l'app RSViewS. Transférez des droits d'un utilisateur d'un poste vers un autre.	APPLICATION	droits; RSViewS	https://gre-workflowgen.intra.cea.fr/wfgen/show.aspx?QUERY=START&P=RSVIEW	Comptes, accès , habilitation	INFORMATIQUE & RÉSEAUX	GRE	https://gre-portaildefi.intra.cea.fr/#/
DEFI+	Raccordement Système Industriel	Demandez le raccordement d'un système industriel au réseau CEA net	RÉSEAU	raccordement; réseau industriel	https://gre-workflowgen.intra.cea.fr/wfgen/show.aspx?QUERY=START&P=RACCSI	Réseaux stockage infra	INFORMATIQUE & RÉSEAUX	GRE	https://gre-portaildefi.intra.cea.fr/#/
DEFI+	Compte WIFI	Demandez la création d'un certain nombre de comptes WIFI invités à durée limitée (pour le réseau Marconi)	COMPTE	compte; wifi	https://gre-workflowgen.intra.cea.fr/wfgen/show.aspx?QUERY=START&P=COMPTE_WIFI	Comptes, accès , habilitation	INFORMATIQUE & RÉSEAUX	GRE	https://gre-portaildefi.intra.cea.fr/#/
DEFI+	Demande d’accès nomade MOBI	Demandez la création / modification / supression d'un accès nomade MOBI webmail, MOBI VPN ou MOBI-Push (mail sur mobile)	MOBI	MOBI; VPN; MOBI-PUSH	https://gre-workflowgen.intra.cea.fr/wfgen/show.aspx?QUERY=START&P=NOMADEMOBI		TELEPHONIE NOMADISME ET VISIO	GRE	https://gre-portaildefi.intra.cea.fr/#/
DEFI+	Demande de téléphonie mobile - création	Demandez la création d'une ligne de téléphone mobile	TÉLÉPHONE	téléphonie; mobile	https://gre-workflowgen.intra.cea.fr/wfgen/show.aspx?QUERY=START&P=TEL_MOB_CREATION		TELEPHONIE NOMADISME ET VISIO	GRE	https://gre-portaildefi.intra.cea.fr/#/
DEFI+	Demande de téléphonie mobile - mise en attente de réaffectation	Mettez en attente de réaffactation une ligne de téléphonie mobile	TÉLÉPHONE	téléphonie; mobile	https://gre-workflowgen.intra.cea.fr/wfgen/show.aspx?QUERY=START&P=TEL_MOB_ATTENTE		TELEPHONIE NOMADISME ET VISIO	GRE	https://gre-portaildefi.intra.cea.fr/#/
DEFI+	Demande de téléphonie mobile - modification / transfert	Demandez la modification ou le transfert / réaffectation d'une ligne de téléphonie mobile	TÉLÉPHONE	téléphonie; mobile	https://gre-workflowgen.intra.cea.fr/wfgen/show.aspx?QUERY=START&P=TEL_MOB_MODIF		TELEPHONIE NOMADISME ET VISIO	GRE	https://gre-portaildefi.intra.cea.fr/#/
DEFI+	Demande d’installation/désinstallation de logiciel	Faites une demande d'installation d'un logiciels soumis ou non à licence	LOGICIEL	logiciel	https://gre-workflowgen.intra.cea.fr/wfgen/show.aspx?QUERY=START&P=INSTALLATION_LOGICIEL	Poste de travail périphériques logiciels	INFORMATIQUE & RÉSEAUX	GRE	https://gre-portaildefi.intra.cea.fr/#/
DEFI+	Demande de droits administrateur sur un poste de travail	Demandez la création d'un compte administrateur local sur un poste de travail	COMPTE	compte; admin local	https://gre-workflowgen.intra.cea.fr/wfgen/show.aspx?QUERY=START&P=DROIT_ADMIN_POSTE	Comptes, accès , habilitation	INFORMATIQUE & RÉSEAUX	GRE	https://gre-portaildefi.intra.cea.fr/#/
DEFI+	Demande de modification de parc	Ajoutez ou sortez un matériel du parc informatique, modifiez l'une de ses caractéristiques (localisation, affectation…)	POSTE	matériel; Entrée; sortie	https://gre-workflowgen.intra.cea.fr/wfgen/show.aspx?QUERY=START&P=MODIFICATION_PARC	Poste de travail périphériques logiciels	INFORMATIQUE & RÉSEAUX	GRE	https://gre-portaildefi.intra.cea.fr/#/
DEFI+	Demande de prêt de matériel	Faites une demande de prêt de matériel de 3 semaines maximum (sous réserve de disponibilité) : PC portable/fixe, Vidéo projecteur	POSTE	prêt; matériel	https://gre-workflowgen.intra.cea.fr/wfgen/show.aspx?QUERY=START&P=PRET_MATERIEL	Poste de travail périphériques logiciels	INFORMATIQUE & RÉSEAUX	GRE	https://gre-portaildefi.intra.cea.fr/#/
DEFI+	Création de compte Eyelit	Demandez la création d'un compte pour Eyelit, l'application de suivi des lots en salle blanche	APPLICATION	Eyelit	https://gre-workflowgen.intra.cea.fr/wfgen/show.aspx?QUERY=START&P=COMPTE_EYELIT	Comptes, accès , habilitation	INFORMATIQUE & RÉSEAUX	GRE	https://gre-portaildefi.intra.cea.fr/#/
DEFI+	Création de domaine de confidentialité dans Eyelit	Demande de création d'un domaine de confidentiatilité dans Eyelit	APPLICATION	Eyelit	https://gre-workflowgen.intra.cea.fr/wfgen/show.aspx?QUERY=START&P=CASE_EYELIT	Comptes, accès , habilitation	INFORMATIQUE & RÉSEAUX	GRE	https://gre-portaildefi.intra.cea.fr/#/
DEFI+	Demande de dérogation contamination	Traitez des plaques non conformes présentant le risque de contaminer un équipement		traitements; non-conformité	https://gre-workflowgen.intra.cea.fr/wfgen/show.aspx?QUERY=START&P=DEROGATION_CONTAMINATION		QUALITÉ - SÉCURITÉ - ACCUEIL	GRE	https://gre-portaildefi.intra.cea.fr/#/
DEFI+	Demande de raccordement équipement	Demandez le raccordement d'un équipement au réseau informatique 	RÉSEAU	raccordement; réseaux	https://gre-workflowgen.intra.cea.fr/wfgen/show.aspx?QUERY=START&P=RACCORDEMENT_EQUIPEMENT	Réseaux stockage infra	INFORMATIQUE & RÉSEAUX	GRE	https://gre-portaildefi.intra.cea.fr/#/
DEFI+	Demande de travaux SFETN	Pour toute demande de réalisation de travaux, saisissez le formulaire du DPFT/SFETN		travaux; DPFT; SFETN	https://gre-workflowgen.intra.cea.fr/wfgen/show.aspx?QUERY=START&P=SFETN		TRAVAUX & LOGISTIQUE	GRE	https://gre-portaildefi.intra.cea.fr/#/
